Iteration,IDS Time (seconds),IDS Memory (MB),BBFS Time (seconds),BBFS Memory (MB)
924,0.008561372756958008,0.000128,0.0010464191436767578,0.000128
925,2.384185791015625e-06,0.0,0.04081249237060547,0.008714
926,0.0015265941619873047,0.001184,0.00029015541076660156,9.6e-05
927,2.1457672119140625e-06,0.0,0.04353809356689453,0.00024
928,0.011057138442993164,0.000128,0.001069784164428711,0.000128
929,0.0004582405090332031,3.2e-05,0.00020742416381835938,6.4e-05
930,0.0005724430084228516,6.4e-05,0.0002346038818359375,9.6e-05
931,4.0531158447265625e-05,3.2e-05,3.6716461181640625e-05,3.2e-05
932,0.3073551654815674,0.001131,0.0018663406372070312,0.001026
933,0.03818774223327637,0.000926,0.0032672882080078125,0.00077
934,0.15299582481384277,0.000871,0.0016770362854003906,0.000619
935,0.03826403617858887,0.000128,0.0015065670013427734,0.00016
936,0.015493392944335938,0.00065,0.001486063003540039,9.6e-05
937,1.9550323486328125e-05,3.2e-05,9.5367431640625e-06,3.2e-05
938,0.011330366134643555,0.000128,0.0010416507720947266,0.000128
939,0.0007600784301757812,6.4e-05,0.00025725364685058594,9.6e-05
940,0.31756162643432617,0.001018,0.0018634796142578125,0.001026
941,0.31279706954956055,0.000956,0.0018734931945800781,0.001026
942,0.002737760543823242,6.4e-05,0.0005168914794921875,9.6e-05
943,0.004840850830078125,6.4e-05,0.0005922317504882812,0.000128
944,0.01431417465209961,0.000128,0.0015478134155273438,9.6e-05
945,0.039199113845825195,0.000988,0.0011091232299804688,0.000642
946,6.9141387939453125e-06,0.0,0.047922372817993164,6.4e-05
947,0.00011110305786132812,3.2e-05,4.673004150390625e-05,3.2e-05
948,0.00014472007751464844,3.2e-05,9.751319885253906e-05,3.2e-05
949,0.0010623931884765625,6.4e-05,0.0002605915069580078,9.6e-05
950,0.00013113021850585938,3.2e-05,9.1552734375e-05,3.2e-05
951,0.0004668235778808594,3.2e-05,0.0002117156982421875,6.4e-05
952,4.076957702636719e-05,3.2e-05,3.528594970703125e-05,3.2e-05
953,9.465217590332031e-05,3.2e-05,6.175041198730469e-05,3.2e-05
954,0.0001556873321533203,3.2e-05,0.00015306472778320312,3.2e-05
955,3.8623809814453125e-05,3.2e-05,3.409385681152344e-05,3.2e-05
956,0.003493070602416992,6.4e-05,0.0005860328674316406,9.6e-05
957,0.0003268718719482422,3.2e-05,0.00012183189392089844,6.4e-05
958,0.0034837722778320312,6.4e-05,0.000644683837890625,9.6e-05
959,0.013718605041503906,0.002143,0.001079559326171875,0.00101
960,5.7220458984375e-06,0.0,0.04355168342590332,6.4e-05
961,0.003510713577270508,6.4e-05,0.0004439353942871094,6.4e-05
962,2.1457672119140625e-06,0.0,0.041373252868652344,6.4e-05
963,0.29400634765625,0.001266,0.00197601318359375,0.000911
964,0.03478813171386719,0.000128,0.0014567375183105469,0.00016
965,0.03432583808898926,0.000919,0.0012335777282714844,0.000706
966,0.009212493896484375,0.000128,0.0009632110595703125,0.000128
967,0.4135885238647461,0.001131,0.0015745162963867188,0.000706
968,0.04958391189575195,0.000933,0.0014140605926513672,0.000706
969,0.17609310150146484,0.000988,0.0014979839324951172,0.000651
970,0.04966592788696289,0.000926,0.0020093917846679688,0.000674
971,0.02269721031188965,0.000128,0.0010950565338134766,9.6e-05
972,0.009229421615600586,0.000128,0.0009255409240722656,0.000128
973,8.344650268554688e-06,3.2e-05,6.9141387939453125e-06,3.2e-05
974,0.0020074844360351562,6.4e-05,0.00043582916259765625,9.6e-05
975,0.41228270530700684,0.001014,0.0016031265258789062,0.000706
976,0.42403721809387207,0.001076,0.0017216205596923828,0.000706
977,0.0015077590942382812,6.4e-05,0.0003409385681152344,9.6e-05
978,0.0007691383361816406,6.4e-05,0.00020360946655273438,9.6e-05
979,0.0007486343383789062,6.4e-05,0.0001971721649169922,9.6e-05
980,0.00035262107849121094,3.2e-05,0.00011563301086425781,6.4e-05
981,1.6689300537109375e-06,0.0,0.04694938659667969,6.4e-05
982,0.001352071762084961,6.4e-05,0.0003674030303955078,9.6e-05
983,0.0012040138244628906,6.4e-05,0.00042629241943359375,9.6e-05
984,0.000362396240234375,3.2e-05,0.00016641616821289062,6.4e-05
985,0.004236459732055664,6.4e-05,0.0004971027374267578,0.000128
986,0.00015234947204589844,3.2e-05,0.00016951560974121094,3.2e-05
987,0.002331972122192383,6.4e-05,0.0004973411560058594,9.6e-05
988,0.002421140670776367,6.4e-05,0.00046563148498535156,9.6e-05
989,0.00029158592224121094,3.2e-05,0.00017023086547851562,6.4e-05
990,0.0006101131439208984,6.4e-05,0.0002772808074951172,9.6e-05
991,4.00543212890625e-05,3.2e-05,3.3855438232421875e-05,3.2e-05
992,0.003664255142211914,0.008641,0.000518798828125,9.6e-05
993,0.00023674964904785156,3.2e-05,0.0001494884490966797,3.2e-05
994,0.01097559928894043,6.4e-05,0.0007584095001220703,0.000128
995,3.0994415283203125e-06,0.0,0.04835963249206543,6.4e-05
996,0.0008807182312011719,6.4e-05,0.0002646446228027344,9.6e-05
997,2.1457672119140625e-06,0.0,0.04554319381713867,0.003166
998,0.08131909370422363,0.00118,0.001535177230834961,0.000738
999,0.0037081241607666016,6.4e-05,0.0007839202880859375,0.000128
1000,0.003495454788208008,6.4e-05,0.0004630088806152344,0.000128
1001,0.0004925727844238281,6.4e-05,0.00022482872009277344,9.6e-05
1002,0.26123785972595215,0.000896,0.00164031982421875,0.00077
1003,0.027970314025878906,0.000128,0.0013515949249267578,9.6e-05
1004,0.11194705963134766,0.001067,0.00151824951171875,0.000674
1005,0.027987957000732422,0.000128,0.0010499954223632812,9.6e-05
1006,0.010099172592163086,0.000128,0.0010097026824951172,0.000128
1007,0.0004990100860595703,6.4e-05,0.00023508071899414062,9.6e-05
1008,0.001209259033203125,0.003554,0.0005462169647216797,9.6e-05
1009,1.3828277587890625e-05,3.2e-05,7.152557373046875e-06,3.2e-05
1010,0.26132869720458984,0.001043,0.0016617774963378906,0.000706
1011,0.2677931785583496,0.001012,0.0016613006591796875,0.000706
1012,0.0007617473602294922,6.4e-05,0.00020170211791992188,9.6e-05
1013,0.001379251480102539,6.4e-05,0.0003294944763183594,9.6e-05
1014,0.0043795108795166016,6.4e-05,0.0004978179931640625,0.000128
1015,0.0075778961181640625,0.000128,0.0005056858062744141,0.000128
1016,2.1457672119140625e-06,0.0,0.04432845115661621,6.4e-05
1017,0.3209197521209717,0.001098,0.0016551017761230469,0.00077
1018,0.3122119903564453,0.001076,0.0032057762145996094,0.000706
1019,0.036406755447387695,0.000128,0.0014653205871582031,0.000128
1020,0.48221683502197266,0.001131,0.0015530586242675781,0.000738
1021,0.05631566047668457,0.000988,0.0014231204986572266,0.000674
1022,0.33926963806152344,0.001131,0.0016281604766845703,0.000706
1023,0.515679121017456,0.001131,0.0015599727630615234,0.000738
1024,0.08817768096923828,0.000988,0.0016028881072998047,0.000738
1025,0.1363677978515625,0.001052,0.0016138553619384766,0.000706
1026,0.08804607391357422,0.000988,0.0016341209411621094,0.000802
1027,0.1364743709564209,0.000994,0.0015192031860351562,0.000706
1028,0.05659914016723633,0.000988,0.0016560554504394531,0.000738
1029,0.0029001235961914062,0.000128,0.0005233287811279297,0.000128
1030,1.6689300537109375e-06,0.0,0.044722795486450195,6.4e-05
1031,0.014384746551513672,0.000128,0.0010933876037597656,0.00016
1032,2.86102294921875e-06,0.0,0.04303717613220215,0.001161
1033,3.304543972015381,0.001137,0.0024747848510742188,0.002242
1034,0.490983247756958,0.001131,0.0020568370819091797,0.001346
1035,0.4875369071960449,0.001073,0.002006053924560547,0.001131
1036,0.13674616813659668,0.000997,0.0018463134765625,0.000962
1037,0.0009443759918212891,6.4e-05,0.00031495094299316406,6.4e-05
1038,0.000614166259765625,6.4e-05,0.0002892017364501953,9.6e-05
1039,0.0006625652313232422,6.4e-05,0.0003001689910888672,9.6e-05
1040,0.0010285377502441406,6.4e-05,0.00039958953857421875,6.4e-05
1041,0.0016362667083740234,6.4e-05,0.00043272972106933594,0.000128
1042,0.13574004173278809,0.001052,0.0018329620361328125,0.000898
1043,0.21186375617980957,0.001131,0.0016109943389892578,0.000706
1044,0.08922314643859863,0.000997,0.001619100570678711,0.000738
1045,2.4080276489257812e-05,3.2e-05,1.4543533325195312e-05,3.2e-05
1046,0.00019741058349609375,3.2e-05,0.00011777877807617188,3.2e-05
1047,0.057541608810424805,0.000933,0.0014507770538330078,0.000674
1048,0.0880579948425293,0.000871,0.001556396484375,0.000738
1049,0.21271562576293945,0.001131,0.0015997886657714844,0.000706
1050,0.3895132541656494,0.001014,0.0015573501586914062,0.000706
1051,4.0531158447265625e-06,0.0,0.043914079666137695,6.4e-05
1052,0.32304883003234863,0.001322,0.0016934871673583984,0.00077
1053,0.21185827255249023,0.00125,0.0016903877258300781,0.000706
1054,0.03643512725830078,0.000128,0.001417398452758789,0.000128
1055,0.48425841331481934,0.001131,0.0015735626220703125,0.000738
1056,0.06602764129638672,0.000988,0.0014336109161376953,0.000674
1057,0.3211205005645752,0.001131,0.0016143321990966797,0.000706
1058,0.4885439872741699,0.001076,0.0016260147094726562,0.000738
1059,0.08805274963378906,0.000988,0.0016031265258789062,0.000738
1060,0.1360766887664795,0.000997,0.0015783309936523438,0.000706
1061,0.08822035789489746,0.00093,0.0016312599182128906,0.000802
1062,0.1367354393005371,0.001052,0.0015473365783691406,0.000706
1063,0.05701875686645508,0.000933,0.0016105175018310547,0.000738
1064,0.0029027462005615234,0.000128,0.0005350112915039062,0.000128
1065,2.384185791015625e-06,0.0,0.043607473373413086,6.4e-05
1066,0.014474630355834961,0.000128,0.0010640621185302734,0.00016
1067,3.0994415283203125e-06,0.0,0.04577350616455078,0.001922
1068,3.2889418601989746,0.00125,0.002436399459838867,0.002242
1069,0.480318546295166,0.001131,0.0020432472229003906,0.001291
1070,0.5146207809448242,0.001131,0.0019345283508300781,0.001186
1071,0.1366119384765625,0.001052,0.0018727779388427734,0.000907
1072,0.0009372234344482422,6.4e-05,0.00030422210693359375,6.4e-05
1073,0.0006203651428222656,6.4e-05,0.0002727508544921875,9.6e-05
1074,0.0006501674652099609,6.4e-05,0.00029587745666503906,9.6e-05
1075,0.0010123252868652344,6.4e-05,0.00040411949157714844,6.4e-05
1076,0.0016524791717529297,6.4e-05,0.0004425048828125,0.000128
1077,0.135270357131958,0.001109,0.0018401145935058594,0.000898
1078,0.20926809310913086,0.00125,0.0016074180603027344,0.000706
1079,0.08797764778137207,0.000933,0.0015950202941894531,0.000738
1080,0.00011205673217773438,3.2e-05,6.079673767089844e-05,3.2e-05
1081,5.7220458984375e-06,3.2e-05,6.4373016357421875e-06,3.2e-05
1082,0.05578303337097168,0.000933,0.001413583755493164,0.000674
1083,0.0877079963684082,0.000933,0.0015263557434082031,0.000738
1084,0.21013569831848145,0.001186,0.0015408992767333984,0.000706
1085,0.3261079788208008,0.001131,0.0015799999237060547,0.000706
1086,3.5762786865234375e-06,0.0,0.05214571952819824,6.4e-05
1087,0.0015153884887695312,6.4e-05,0.0005717277526855469,9.6e-05
1088,0.00030684471130371094,3.2e-05,0.00021004676818847656,6.4e-05
1089,3.719329833984375e-05,3.2e-05,3.409385681152344e-05,3.2e-05
1090,0.0011510848999023438,6.4e-05,0.00027632713317871094,9.6e-05
1091,0.00011277198791503906,3.2e-05,6.413459777832031e-05,3.2e-05
1092,0.0006928443908691406,6.4e-05,0.00042057037353515625,9.6e-05
1093,0.0011467933654785156,6.4e-05,0.00030303001403808594,9.6e-05
1094,0.00020432472229003906,3.2e-05,9.131431579589844e-05,6.4e-05
1095,0.0007009506225585938,6.4e-05,0.000301361083984375,9.6e-05
1096,0.0008594989776611328,6.4e-05,0.0002586841583251953,9.6e-05
1097,0.0001266002655029297,3.2e-05,0.00012373924255371094,3.2e-05
1098,0.0005064010620117188,6.4e-05,0.00023126602172851562,9.6e-05
1099,0.0023169517517089844,6.4e-05,0.0008106231689453125,9.6e-05
1100,5.9604644775390625e-06,0.0,0.04944205284118652,0.00024
1101,0.0002799034118652344,3.2e-05,9.989738464355469e-05,6.4e-05
1102,1.9073486328125e-06,0.0,0.04031491279602051,0.00024
1103,0.11578035354614258,0.001428,0.0020492076873779297,0.001378
1104,0.011142253875732422,0.000128,0.0013096332550048828,0.000128
1105,0.01094961166381836,0.000128,0.00087738037109375,9.6e-05
1106,0.001955747604370117,6.4e-05,0.0004868507385253906,9.6e-05
1107,0.10203075408935547,0.001012,0.001505136489868164,0.000674
1108,0.01018834114074707,0.000128,0.0009081363677978516,0.000128
1109,0.04170107841491699,0.000988,0.0014357566833496094,0.000674
1110,0.010205984115600586,0.000128,0.0008366107940673828,9.6e-05
1111,0.003329038619995117,6.4e-05,0.0005776882171630859,0.000128
1112,0.00196075439453125,6.4e-05,0.0004909038543701172,9.6e-05
1113,0.0007593631744384766,6.4e-05,0.0003464221954345703,9.6e-05
1114,0.0004258155822753906,6.4e-05,0.0001957416534423828,9.6e-05
1115,0.10078239440917969,0.000988,0.001531839370727539,0.000674
1116,0.10106253623962402,0.000933,0.0015485286712646484,0.000674
1117,1.5497207641601562e-05,3.2e-05,9.298324584960938e-06,3.2e-05
1118,4.553794860839844e-05,3.2e-05,3.719329833984375e-05,3.2e-05
1119,0.00029277801513671875,3.2e-05,0.00011897087097167969,6.4e-05
1120,0.0006244182586669922,6.4e-05,0.00025773048400878906,9.6e-05
1121,1.6689300537109375e-06,0.0,0.04588723182678223,6.4e-05
1122,0.0008409023284912109,6.4e-05,0.00025725364685058594,9.6e-05
1123,9.846687316894531e-05,3.2e-05,6.413459777832031e-05,3.2e-05
1124,0.00011968612670898438,3.2e-05,0.00011730194091796875,3.2e-05
1125,0.00039696693420410156,6.4e-05,0.0001709461212158203,9.6e-05
1126,0.00027871131896972656,3.2e-05,0.0001270771026611328,6.4e-05
1127,0.00019788742065429688,3.2e-05,9.179115295410156e-05,6.4e-05
1128,0.0003886222839355469,6.4e-05,0.00016760826110839844,9.6e-05
1129,0.0004296302795410156,6.4e-05,0.00017452239990234375,9.6e-05
1130,0.000217437744140625,3.2e-05,8.869171142578125e-05,6.4e-05
1131,0.0019791126251220703,6.4e-05,0.0004849433898925781,9.6e-05
1132,3.552436828613281e-05,3.2e-05,3.337860107421875e-05,3.2e-05
1133,0.001165151596069336,6.4e-05,0.0004107952117919922,9.6e-05
1134,0.003828287124633789,6.4e-05,0.0007588863372802734,0.000128
1135,1.6689300537109375e-06,0.0,0.044207096099853516,0.001463
1136,0.0006544589996337891,6.4e-05,0.00020623207092285156,9.6e-05
1137,2.1457672119140625e-06,0.0,0.043853759765625,0.00024
1138,0.1681499481201172,0.001366,0.0020685195922851562,0.001346
1139,0.033843278884887695,0.000128,0.0014684200286865234,9.6e-05
1140,0.018598556518554688,0.000988,0.0016367435455322266,0.000587
1141,0.008568286895751953,6.4e-05,0.0007615089416503906,0.000128
1142,0.15378069877624512,0.000942,0.0015189647674560547,0.000706
1143,0.017603397369384766,0.000128,0.001161813735961914,9.6e-05
1144,0.06577110290527344,0.000933,0.0014922618865966797,0.000619
1145,0.017656803131103516,0.000128,0.0010912418365478516,9.6e-05
1146,0.006591081619262695,0.000128,0.0008955001831054688,0.000128
1147,0.004033803939819336,6.4e-05,0.0006296634674072266,0.000128
1148,0.00039196014404296875,6.4e-05,0.00016927719116210938,9.6e-05
1149,0.0010802745819091797,6.4e-05,0.0003495216369628906,9.6e-05
1150,0.15686988830566406,0.001067,0.0015215873718261719,0.000706
1151,0.15358185768127441,0.000933,0.0015871524810791016,0.000706
1152,5.14984130859375e-05,3.2e-05,3.838539123535156e-05,3.2e-05
1153,5.0067901611328125e-06,3.2e-05,5.245208740234375e-06,3.2e-05
1154,9.441375732421875e-05,3.2e-05,6.175041198730469e-05,3.2e-05
1155,0.0002391338348388672,3.2e-05,0.00014257431030273438,6.4e-05
1156,1.6689300537109375e-06,0.0,0.04582405090332031,6.4e-05
1157,0.0008044242858886719,6.4e-05,0.00026106834411621094,9.6e-05
1158,0.00012874603271484375,3.2e-05,6.461143493652344e-05,3.2e-05
1159,0.00048089027404785156,6.4e-05,0.00024700164794921875,9.6e-05
1160,0.00012302398681640625,3.2e-05,0.00011658668518066406,3.2e-05
1161,0.0007936954498291016,6.4e-05,0.0002522468566894531,9.6e-05
1162,0.00020265579223632812,3.2e-05,9.1552734375e-05,6.4e-05
1163,0.000392913818359375,6.4e-05,0.00017189979553222656,9.6e-05
1164,0.0004220008850097656,6.4e-05,0.0001709461212158203,9.6e-05
1165,0.00019693374633789062,3.2e-05,8.678436279296875e-05,6.4e-05
1166,0.0046346187591552734,0.000128,0.0005970001220703125,0.000128
1167,3.838539123535156e-05,3.2e-05,3.3855438232421875e-05,3.2e-05
1168,0.0032699108123779297,6.4e-05,0.0007445812225341797,0.000128
1169,0.008809804916381836,0.002205,0.0008988380432128906,0.000128
1170,3.337860107421875e-06,0.0,0.04678630828857422,0.0
1171,0.001833200454711914,6.4e-05,0.00044846534729003906,9.6e-05
1172,2.1457672119140625e-06,0.0,0.04636549949645996,6.4e-05
1173,0.3023204803466797,0.001094,0.0022687911987304688,0.001291
1174,0.03550863265991211,0.000128,0.0024666786193847656,0.001044
1175,0.04447126388549805,0.000128,0.0012192726135253906,0.00016
1176,0.009019613265991211,0.003018,0.0009679794311523438,0.000128
1177,0.298753023147583,0.001107,0.001558542251586914,0.000706
1178,0.03392481803894043,0.000128,0.0012974739074707031,0.00016
1179,0.16381144523620605,0.001012,0.0015418529510498047,0.000651
1180,0.03378462791442871,0.000128,0.0011758804321289062,0.000128
1181,0.014037370681762695,0.000988,0.0010309219360351562,9.6e-05
1182,0.009569883346557617,0.000128,0.0009417533874511719,0.000128
1183,0.0004074573516845703,6.4e-05,0.00018644332885742188,9.6e-05
1184,0.003992557525634766,6.4e-05,0.0010466575622558594,0.000128
1185,0.28459596633911133,0.001195,0.001567840576171875,0.000706
1186,0.3960459232330322,0.001131,0.001554250717163086,0.000706
1187,0.00025534629821777344,3.2e-05,0.00015091896057128906,6.4e-05
1188,9.632110595703125e-05,3.2e-05,6.127357482910156e-05,3.2e-05
1189,5.7220458984375e-06,3.2e-05,5.9604644775390625e-06,3.2e-05
1190,3.552436828613281e-05,3.2e-05,3.814697265625e-05,3.2e-05
1191,1.430511474609375e-06,0.0,0.04456353187561035,6.4e-05
1192,0.0004744529724121094,6.4e-05,0.0001780986785888672,9.6e-05
1193,0.0002071857452392578,3.2e-05,8.96453857421875e-05,6.4e-05
1194,0.0010302066802978516,6.4e-05,0.0003650188446044922,9.6e-05
1195,4.267692565917969e-05,3.2e-05,3.552436828613281e-05,3.2e-05
1196,0.0012023448944091797,6.4e-05,0.00035834312438964844,6.4e-05
1197,9.226799011230469e-05,3.2e-05,6.341934204101562e-05,3.2e-05
1198,0.00019979476928710938,3.2e-05,0.00013828277587890625,6.4e-05
1199,0.0006725788116455078,6.4e-05,0.00029087066650390625,9.6e-05
1200,0.0003814697265625,6.4e-05,0.00016641616821289062,9.6e-05
1201,0.006185054779052734,0.000128,0.0006451606750488281,0.000128
1202,0.00013494491577148438,3.2e-05,0.00012040138244628906,3.2e-05
1203,0.0058667659759521484,0.000128,0.0007226467132568359,0.000128
1204,0.016633272171020508,0.001314,0.0010104179382324219,9.6e-05
1205,3.814697265625e-06,0.0,0.04767107963562012,0.0
1206,0.0035736560821533203,6.4e-05,0.000484466552734375,0.000128
1207,2.1457672119140625e-06,0.0,0.04285717010498047,0.00024
1208,0.5457375049591064,0.001107,0.0020873546600341797,0.00141
1209,0.057843923568725586,0.000988,0.0015861988067626953,0.000674
1210,0.05884265899658203,0.000933,0.0013866424560546875,0.000674
1211,0.020823955535888672,0.000128,0.0013356208801269531,9.6e-05
1212,0.4808368682861328,0.001186,0.0015578269958496094,0.000706
1213,0.05718207359313965,0.000988,0.0013988018035888672,0.000674
1214,0.20331883430480957,0.001052,0.0015594959259033203,0.000706
1215,0.05747365951538086,0.000988,0.0012493133544921875,0.000674
1216,0.023777008056640625,0.000128,0.0010221004486083984,0.00016
1217,0.015362262725830078,0.000128,0.0009942054748535156,9.6e-05
1218,0.00021386146545410156,3.2e-05,0.00014328956604003906,6.4e-05
1219,0.004901409149169922,0.000705,0.0005819797515869141,0.000128
1220,0.47501158714294434,0.000956,0.0015645027160644531,0.000706
1221,0.47515010833740234,0.001073,0.0015404224395751953,0.000706
1222,0.0005750656127929688,6.4e-05,0.0002281665802001953,9.6e-05
1223,0.000263214111328125,3.2e-05,0.00011324882507324219,6.4e-05
1224,3.600120544433594e-05,3.2e-05,3.695487976074219e-05,3.2e-05
1225,5.0067901611328125e-06,3.2e-05,5.4836273193359375e-06,3.2e-05
